Title,Department,Location,Salary,Closing Date,UID,URL
Executive Assistant to Deputy Directors and Director (UKSV),Cabinet Office,This role will be based in either York or Glasgow. UKSV operates a hybrid working policy. There is flexibility to split your working week but with a minimum requirement of 40-60% in the listed Cabinet Office ... see the job advert for full location information,"Salary : £27,750 to £29,000",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 327317,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg5MTMxJnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Trainee Intelligence Officer – Officer Development Programme (ODP) in the Child Sexual Exploitation Referral Bureau (CSERB),National Crime Agency,Warrington,"Salary : £26,370",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 326478,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg4ODg4OSZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
"Lead Economist - £56,353 p.a. + benefits",Medicines and Healthcare Products Regulatory Agency,"Canary Wharf, London","Salary : £56,353",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 328434,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg4ODU3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Forest Craftsperson,Forestry Commission,"Ampleforth, Yorkshire and the Humber, YO62 5EL","Salary : £23,098",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 325220,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHBhZ2U9MiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc2NzcmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
"Service Design Lead-£42,869 p.a. +benefits",Medicines and Healthcare Products Regulatory Agency,"Canary Wharf, London","Salary : £42,869",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 327012,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MzczJnNlYXJjaHBhZ2U9MiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Works Supervisor,Forestry Commission,"Pickering, Yorkshire and the Humber, YO18 7EL","Salary : £26,534",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 325493,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg2OTA2JnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
"D2/G7 Criminal Lawyer, nationwide",Insolvency Service,"Birmingham, Cardiff, Edinburgh, Exeter, Ipswich, Leeds, Manchester, Newcastle, Nottingham, Stratford & Croydon","Salary : £51,518 to £61,588",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 312313,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg4NjcwMSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Project Manager - Digital,Defence Science and Technology Laboratory,"Dstl Porton Down, Salisbury - SP4 0JQ or Dstl Portsdown West, Fareham - PO17 6AD","Salary : £44,667 to £51,677",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 319385,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHBhZ2U9MiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY2MjEmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Band 3 Nuclear Safety Inspector – Human Factors ,Office for Nuclear Regulation,"Bootle, Cheltenham, London","Salary : £77,942 to £93,606",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 324427,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg1Mjk4JnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Deputy Governor,Cross Departmental Opportunities,"Montserrat, Leeward Islands, West Indies","Salary : £50,000",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 316870,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg3OTA1MiZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Band 3 Cyber Security and Information Assurance Inspector,Office for Nuclear Regulation,"Bootle, Cheltenham, London","Salary : £60,962 to £69,960",Closes : 11:55 pm on Sunday 31st December 2023,Reference : 314200,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODc2Njk5JnNlYXJjaHBhZ2U9MiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Information Management Delivery Officer,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £32,858 to £38,272",Closes : 11:55 pm on Monday 1st January 2024,Reference : 328324,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg5MTk4NiZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Research Assistants for the Serious Crime Analysis Section and the Missing Persons Unit,National Crime Agency,Bristol,"Salary : £22,950",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330195,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg5MTU1NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Student Placement:  Research Assistant Forensic Medical Advice Team,National Crime Agency,"St Neots, Cambridgeshire","Salary : £22,950",Closes : 11:55 pm on Monday 1st January 2024,Reference : 329978,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkxNTE3JnNlYXJjaHBhZ2U9MiZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Student Placement - Research Assistant Behavioural Investigative Advice Team,National Crime Agency,St Neots (Cambridgeshire),"Salary : £22,950",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330185,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yJmpvYmxpc3Rfdmlld192YWM9MTg5MTUwOSZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Communications Manager,"Department for Environment, Food and Rural Affairs","Bristol, London, Newcastle-upon-Tyne, York","Salary : £39,439 to £47,039",Closes : 11:55 pm on Monday 1st January 2024,Reference : 329510,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHBhZ2U9MiZqb2JsaXN0X3ZpZXdfdmFjPTE4OTEzMTQmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Head of User Experience,UK Hydrographic Office,Taunton,"Salary : £57,686",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331647,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg5MTIzOCZzZWFyY2hwYWdlPTImcmVxc2lnPTE3MDM5NDQyNzYtNzRhNmQzZjEwOTVmM2JjN2FkZTkxMGQzNmM4OTk4YzJjOGI4ZjUxMw==
Senior ICT Azure and Infrastructure Services Architect ,Higher Education Funding Council for Wales,"Cardiff, Wales, CF10 4BZ","Salary : £45,256 to £52,399",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331645,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MyZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTEyMzMmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Senior Solutions Developer,Higher Education Funding Council for Wales,"Cardiff, Wales, CF10 4BZ","Salary : £45,256 to £52,399",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331658,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODkxMjI5JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Regional Delivery Support Adviser,Department of Health and Social Care,"Birmingham, Bristol, Burnley, Cambridge, Leeds, Liverpool, London, Newcastle-upon-Tyne, Nottingham, Reading","Salary : £53,116 to £62,909",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331000,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTMmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTExMjQmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Communications Manager,"Department for Environment, Food and Rural Affairs","Birmingham, Bristol, London, Newcastle-upon-Tyne, Nottingham, York","Salary : £39,439 to £47,039",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330059,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODkwOTg1JnNlYXJjaHBhZ2U9MyZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Post Issue Management Officer,UK Export Finance,"Westminster, London","Salary : £34,000",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331231,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTMmam9ibGlzdF92aWV3X3ZhYz0xODkwODk2JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
"Senior Service Designer - £56,353-£60,232 p.a. + Allowance* + benefits",Medicines and Healthcare Products Regulatory Agency,"Canary Wharf, London/Hybrid","Salary : £56,353 to £60,232",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331196,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA4NzcmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Finance Business Partner,Ofwat (Water Services Regulation Authority),Birmingham (B5 4UA) or London (E14 4HD) based with hybrid working,"Salary : £36,918 to £47,025",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330926,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA4NzQmc2VhcmNocGFnZT0zJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
"Senior User Researcher-£56,353 p.a. + benefits",Medicines and Healthcare Products Regulatory Agency,"Canary Wharf, London/Hybrid","Salary : £56,353",Closes : 11:55 pm on Monday 1st January 2024,Reference : 331190,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MyZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA4NzMmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Senior Policy Advisor (Vehicle Engineering),Department for Transport,"Birmingham, Leeds, London","Salary : £40,808",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330174,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODkwNzA3JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
DDaT - Optimus PMO Governance Lead,Home Office,Croydon Lunar House; Manchester Soapworks; Sheffield Vulcan House,"Salary : £57,000 to £67,100",Closes : 11:55 pm on Monday 1st January 2024,Reference : 327600,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODkwNjg4Jm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0zJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
CMA1970 - HR Manager - Operations and Pay,Competition & Markets Authority,"Belfast, Cardiff, Edinburgh, London, Manchester","Salary : £53,364 to £61,187",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330879,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0zJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODkwNjczJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Policy Officer,Cabinet Office,London,"Salary : £32,000 to £33,000",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330364,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA1OTkmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Senior Media Officer,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £39,384 to £46,715",Closes : 11:55 pm on Monday 1st January 2024,Reference : 329634,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA1MDYmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTMmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Finance Manager,Higher Education Funding Council for Wales,"Cardiff, Wales, CF10 4BZ","Salary : £36,219 to £42,449",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330716,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MyZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA0NDQmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Finance Officer,Higher Education Funding Council for Wales,"Cardiff, Wales, CF10 4BZ","Salary : £28,434 to £33,751",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330729,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA0NDImcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
Body Worn Video Administrative Officer,Ministry of Defence,RAF Wyton,"Salary : £24,040",Closes : 11:55 pm on Monday 1st January 2024,Reference : 330252,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTMmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4OTA0MTgmcmVxc2lnPTE3MDM5NDQyNzgtYTM1NTNlY2Y1OTUzNjBhNTg0ZDYwZDFkYTRjZTdiMzNhMWFjNzFjZA==
