Title,Department,Location,Salary,Closing Date,UID,URL
M365 Infrastructure Engineer,Department for Work and Pensions,This role will be based in either Leeds or Manchester. Please find further information on the Corporate hub locations here.,"Salary : £40,201 to £43,347",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323056,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NzMzJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTUmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
Senior IT Service Manager – Live Service ,Department for Work and Pensions,"This role may be located in one of the following locations; Birmingham, Blackpool, Leeds, Manchester, Newcastle or Sheffield. Please find further information on the Corporate hub locations here.","Salary : £52,414 to £63,517",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325857,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc3MTkmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
Digital Product Owner / Manager,Department of Health and Social Care,"Leeds, London","Salary : £40,025",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326570,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4NzY4NiZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0xNSZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
IT Security and Information Assurance Lead,The National Archives,"London, London (region), TW9 4DU","Salary : £55,000",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327344,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xNSZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc2NjcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
IT Infrastructure Services Lead,The National Archives,"London, London (region), TW9 4DU","Salary : £55,500",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326860,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc2NjUmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
Policy Advisor KLTR (Kings' Lord and Treasurer's Remembrancer),Crown Office and Procurator Fiscal Service,Scotland,"Salary : £35,216 to £40,246",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327263,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc2MDQmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
Casework Manager KLTR (Kings' Lord and Treasurer's Remembrancer),Crown Office and Procurator Fiscal Service,Scotland,"Salary : £35,216 to £40,246",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327255,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4NzYwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0xNSZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
2x SEO - Strategic Programme Manager & Strategic Business Manager (AI Policy) ,"Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Manchester","Salary : £37,470 to £45,565",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326582,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4NzU5NiZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xNSZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDYxLWYxY2EzMGQ3MGQyNTY3N2JhN2Y5MDVhY2QxMWZmMmU5YjVhMmVhZjk=
Senior Applications Developer,Crown Office and Procurator Fiscal Service,Scotland,"Salary : £48,725 to £57,353",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327244,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NzU4NiZzZWFyY2hwYWdlPTE2JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
"Deputy Director,  Line Management  Capability Programme (LMC)",Cabinet Office,"Glasgow, London, Sheffield","Salary : £75,000 to £117,800",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324446,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT0xNiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1ODImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Senior Portfolio Analyst,Innovate UK,Remote working (anywhere in the UK),"Salary : £40,543",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327221,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NTc1JnNlYXJjaHBhZ2U9MTYmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
STRAP Security Officer,National Crime Agency,"Bristol, Birmingham, *London, Belfast or Warrington. *For London based roles your contractual place of work will be Stratford. However, as that site will not be operational until early 2025 in the interim ... see the job advert for full location information","Salary : £30,740",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324964,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT0xNiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1NjMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
UK Defence & Security Exports – Senior Desk Officer for Indonesia,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford. The role of Senior Desk Officer for Indonesia requires the post holder to be available to meet Ministers at short notice and frequent ... see the job advert for full location information","Salary : £39,384 to £46,715",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326525,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xNiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1NjEmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Strategic Finance Director,"Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £107,000",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 321363,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHBhZ2U9MTYmam9ibGlzdF92aWV3X3ZhYz0xODg3NTU2JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Regulatory Change and Compliance Manager - Ofgem Team,Innovate UK,Remote working (anywhere in the UK),"Salary : £47,000 to £55,000",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327197,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT0xNiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1NTMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
EO Strategy Officer,Government Legal Department,"Bristol, Leeds, London, Manchester","Salary : £26,733",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326517,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1NDAmc2VhcmNocGFnZT0xNiZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Building Science Technical Lead,"Department for Levelling Up, Housing and Communities","Bristol, Darlington, London, Wolverhampton","Salary : £51,934",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326258,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg3NTI5JnNlYXJjaHBhZ2U9MTYmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Programme Management Officer ,Department for Education,"Darlington, North East England, DL1 5QE : Leeds, Yorkshire and the Humber, LS2 8ER : Manchester, North West England, M1 2WD : Sheffield, Yorkshire and the Humber, S1 2JF","Salary : £32,222",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 322597,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTE2JmpvYmxpc3Rfdmlld192YWM9MTg4NzUyMiZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Weekend Visitor Service Officer,Forestry Commission,Hicks Lodge Forest Centre,"Salary : £23,098 to £23,098",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326299,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1MTkmc2VhcmNocGFnZT0xNiZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
"Deputy Director, Life Sciences Investment and Engagement, Office for Life Sciences","Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £75,000",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325759,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTE2JmpvYmxpc3Rfdmlld192YWM9MTg4NzUxOCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Senior Campaign Manager,Department of Health and Social Care,"Leeds, London","Salary : £40,025",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326516,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHBhZ2U9MTYmam9ibGlzdF92aWV3X3ZhYz0xODg3NTExJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Administrative Officer,UK Health Security Agency,South West England,"Salary : £22,194 to £24,184",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327140,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NTA0JnNlYXJjaHBhZ2U9MTYmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Portfolio Manager,Cabinet Office,"Bristol, South West England, BS2 0PS : Glasgow, Scotland, G2 8HS : Salford, North West England, M3 5BN : Newcastle upon Tyne, North East England, NE98 1ZZ : York, Yorkshire and the Humber, YO1 7PX","Salary : £53,400 to £59,700",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326837,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHBhZ2U9MTYmam9ibGlzdF92aWV3X3ZhYz0xODg3NDk5JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Media Relations Officer,Driver and Vehicle Licensing Agency,Swansea,"Salary : £28,119",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325648,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg3NDkwJnNlYXJjaHBhZ2U9MTYmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Senior Data Quality Engineer ,UK Health Security Agency,Remote working (anywhere in the UK),"Salary : £38,724 to £48,068",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327125,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0ODUmc2VhcmNocGFnZT0xNiZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Innovation Lead,Planning Inspectorate,"Bristol, South West England, BS1 6PN","Salary : £58,326 to £63,418",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326643,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHBhZ2U9MTYmam9ibGlzdF92aWV3X3ZhYz0xODg3NDc5JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
HEO Policy Advisors (AI Policy),"Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Manchester","Salary : £31,120 to £37,260",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326996,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NDc4JnNlYXJjaHBhZ2U9MTYmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Senior Data Quality Analyst ,UK Health Security Agency,Remote working (anywhere in the UK),"Salary : £38,724 to £48,068",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327115,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg3NDc3JnNlYXJjaHBhZ2U9MTYmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Senior Software Developer ,UK Health Security Agency,National,"Salary : £51,824 to £65,089",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327114,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MTYmam9ibGlzdF92aWV3X3ZhYz0xODg3NDY4JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Assistant Specialist Engineer - Mobile Devices ,UK Health Security Agency,"Porton Down, Salisbury SP4 0JG","Salary : £25,976 to £30,264",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327111,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmc2VhcmNocGFnZT0xNiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0NjQmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Senior Digital Forensic Examiner,National Crime Agency,"Bristol, Kingston-upon-Thames","Salary : £38,642 to £46,812",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325013,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MTYmam9ibGlzdF92aWV3X3ZhYz0xODg3NDU5JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
DIO - Project Manager,Ministry of Defence,"MoD Sealand, Deeside, North Wales, CH5 2LS","Salary : £35,290",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 326247,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NzQ0NCZzZWFyY2hwYWdlPTE2JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
Marine and Coastal Lead Adviser - Ref 5591,Natural England,Yorkshire and the Humber,"Salary : £27,273",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 327098,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg3NDQwJnNlYXJjaHBhZ2U9MTYmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnJlcXNpZz0xNzAxMjUyNDYyLWNiNzFkZWMyMmM3YWZhNjhlZmNlZDNiMThjMDkwMTRiODk0MTk4MzQ=
