Title,Department,Location,Salary,Closing Date,UID,URL
RNAD Coulport - Government Surveillance Officer - Navy Command.,Ministry of Defence,RNAD Coulport,"Salary : £35,290",Closes : 11:55 pm on Monday 11th December 2023,Reference : 326271,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MTkyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEyJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Learning Content Manager - GCS - Skills & Standards,Cabinet Office,"Glasgow, London, York","Salary : £40,850 to £48,243",Closes : 11:55 pm on Monday 11th December 2023,Reference : 326425,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcwNjImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Mechanical Plant Engineer,UK Health Security Agency,"Porton Down, Salisbury, SP4 0JG","Salary : £38,724 to £44,393",Closes : 11:55 pm on Monday 11th December 2023,Reference : 326447,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NjkxNiZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Land Based Activities - Specialist Production Instructor (SPI): Amenities and Conservation - HMP Grendon and Springhill (Ref: 81163),HM Prison & Probation Service,"These positions are based at HM Prison Grendon, HP18 0TL","Salary : £30,471",Closes : 11:55 pm on Monday 11th December 2023,Reference : 326422,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY5MDkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Threat Actor Analyst,Defence Science and Technology Laboratory,"Dstl Portsdown West, Fareham, Hampshire","Salary : £27,620 to £36,214",Closes : 11:55 pm on Monday 11th December 2023,Reference : 325794,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY4NTUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Team Leader Certificate Operations,Maritime and Coastguard Agency,Southampton,"Salary : £28,119",Closes : 11:55 pm on Monday 11th December 2023,Reference : 323788,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NjQ0NiZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
MoJ Property Directorate - Project Sponsor (Ref: 81383),Ministry of Justice,"This position can be based at the following locations: Bristol Magistrates Bristol, BS1 3NU, Cambridge Magistrates Cambridge, CB2 3AX, NPS Plymouth Magistrates Court Plymouth, PL1 2DP, NPS Tremorvah Wood ... see the job advert for full location information","Salary : £39,868 to £43,535",Closes : 11:55 pm on Monday 11th December 2023,Reference : 325993,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NjQ0MyZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Senior Analyst,Defence Science and Technology Laboratory,Dstl Portsdown West Fareham Hampshire PO17 6AD,"Salary : £35,970 to £54,683",Closes : 11:55 pm on Monday 11th December 2023,Reference : 325784,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODYzMTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
DDaT - Head of Digital,Ministry of Defence,"Chicksands, East of England, SG17 5PR","Salary : £43,080 to £58,660",Closes : 11:55 pm on Monday 11th December 2023,Reference : 310248,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NDM3NiZzZWFyY2hwYWdlPTEyJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
"Senior Scientist, Hepatitis E Virus (HEV) Research FTA (SD22/139)",Animal and Plant Health Agency,"New Haw, South East England, KT15 3NB","Salary : £40,262 to £44,724",Closes : 11:55 pm on Monday 11th December 2023,Reference : 322099,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg0MTUzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
DE&S Electro-Mechanical Engineering Degree Apprenticeship ,Ministry of Defence,"MOD Abbey Wood, Filton, Bristol, BS34 8JH","Salary : £25,270",Closes : 11:55 pm on Monday 11th December 2023,Reference : 322866,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg0MDE3JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
DE&S Aerospace Engineering Degree  Apprenticeship  ,Ministry of Defence,"MOD Abbey Wood, Filton, Bristol, BS34 8JH","Salary : £25,270",Closes : 11:55 pm on Monday 11th December 2023,Reference : 322840,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NDAxNiZzZWFyY2hwYWdlPTEyJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
DE&S Digital Technology Degree Apprenticeship ,Ministry of Defence,"MOD Abbey Wood, Filton, Bristol, BS34 8JH","Salary : £25,270",Closes : 11:55 pm on Monday 11th December 2023,Reference : 322806,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4NDAxNSZzZWFyY2hwYWdlPTEyJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
DE&S Engineering Advanced Apprenticeship Scheme,Ministry of Defence,"MOD Abbey Wood, Filton, Bristol, BS34 8JH","Salary : £22,240",Closes : 11:55 pm on Monday 11th December 2023,Reference : 322705,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg0MDE0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
SDA Technical Engineering Graduate Scheme,Ministry of Defence,Bristol,"Salary : £28,880",Closes : 11:55 pm on Monday 11th December 2023,Reference : 322394,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODgzNDE0JnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Band 6 Community Mental Health Practitioner,Ministry of Defence,"Building 10, Hightown Barracks, Wrexham, LL13 8RD","Salary : £35,392 to £42,618",Closes : 11:55 pm on Monday 11th December 2023,Reference : 320803,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODI0MTUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Band 6 Physiotherapist,Ministry of Defence,"Aldershot Garrison Medical Centre, Primary Care Rehabilitation Facility (PCRF), MacNaughton House, Rawlinson Road, Aldershot, Hampshire GU11 2LQ","Salary : £35,392 to £42,618",Closes : 11:55 pm on Monday 11th December 2023,Reference : 309892,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODc5MTgwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEyJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Administrative Officer (Rolling Campaign - Days) (Ref: 79089),Office of the Public Guardian,"This position is based at OPG Victoria Square House, B2 4AJ","Salary : £22,940",Closes : 11:55 pm on Monday 11th December 2023,Reference : 313427,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODc2MDYwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Director for Strategic Stakeholder Engagement,Ofwat (Water Services Regulation Authority),"London based with Hybrid working (5th Floor, Westferry House, 11 Westferry Circus, Canary Wharf, London E14 4HD)","Salary : £85,151 to £97,000",Closes : Midday on Tuesday 12th December 2023,Reference : 328291,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEyJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Assessor/Inspector - Hospitals (Mental Health) ,Care Quality Commission,Remote working (anywhere in the UK),"Salary : £39,390 to £39,390",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 330073,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg5ODc3JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEyJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Assessor/Inspector - Secondary Care ,Care Quality Commission,Remote working (anywhere in the UK),"Salary : £39,390 to £39,390",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 330071,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk4NzYmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Assessor/Inspector - Primary and Community Care ,Care Quality Commission,Remote working (anywhere in the UK),"Salary : £39,390",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 330062,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg5ODc1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEyJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
"Equality, Diversity and Inclusion Officer",Planning Inspectorate,"Bristol, South West England, BS1 6PN","Salary : £35,592 to £37,813",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 329423,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg5NjYzJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Senior Programme Officer - International,British Council,"Belfast, Cardiff, Edinburgh, London, Manchester","Salary : £30,839",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 329432,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg5NDg0JnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
DIO – Ministry of Defence Guard Service – Security Officer Day Worker,Ministry of Defence,"HMS Raleigh, Trevol Road, Torpoint, PL11 2PD","Salary : £27,050",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 325455,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg5MjM2JnJlcXNpZz0xNzAyMjQ2Mzg3LTY2OGEyZTdhOWY5ZmNkNDBkM2IwOWMyZjI0ZDY1YzY0NWEwMjBkNGU=
Sailing Centre Instructor 2,Ministry of Defence,"Faslane Port, Scotland, G84 8HL","Salary : £24,040",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 327170,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTMmam9ibGlzdF92aWV3X3ZhYz0xODg5MjM0Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
Principle Support Officer – P2P Catalogue/Pricing,UK Health Security Agency,National,"Salary : £30,473 to £41,478",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 329189,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTMmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg5MjMyJnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
DIO – Ministry of Defence Guard Service – Operational Manager Day Working,Ministry of Defence,"HMNB Portsmouth, PO1 3LU","Salary : £28,300",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 329159,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg5MjE3Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
Debt Management Telephony Officer,Department for Work and Pensions,Pontypridd,"Salary : £24,273 to £24,273",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 327838,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4OTE3MSZzZWFyY2hwYWdlPTEzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
Senior Business Manager to Directors Office,Department for Work and Pensions,"Barnsley, Basildon, Birkenhead, Birmingham, Blackpool, Bradford, Bridgend, Bristol, Burnley, Corby, Coventry, Dover, Dudley, Glasgow, Grimsby, Harrow, Ilford, Inverness, Kilmarnock, Leeds, Lincoln, London, ... see the job advert for full location information","Salary : £40,201 to £47,986",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 314022,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5MTY3Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
Benefit Fraud and Error Subject Matter Expert,Department for Work and Pensions,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £35,711 to £41,567",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 327726,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjEwMDI3MzAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4OTE1NyZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
Executive Assistant,College of Policing,"This post can be based at our sites in either Ryton-on-Dunsmore (CV8 3EN), Durham (DL15 8DS), Harrogate (HG3 1UF) or London (E14 4PU). Hybrid working opportunities can also be discussed prior to you taking ... see the job advert for full location information","Salary : £25,599 to £34,951",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 329070,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xMyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkxNTMmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYxMDAyNzMwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAyMjQ2Mzg5LTgwZWNjNWRiZThmZWNhNDJlMDZhNGE5YzA0MGEyZjc0ODZhOTcxMmM=
