Title,Department,Location,Salary,Closing Date,UID,URL
Unit Administrator,UK Health Security Agency,Remote working (anywhere in the UK),"Salary : £25,976 to £34,453",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 329014,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT00MSZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5MDk1JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Product Manager - Microsoft 365,Met Office,"Exeter, South West England, EX1 3PB","Salary : £38,838 to £42,434",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 329011,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NDEmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg5MDkyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Senior Business Analyst,Met Office,"Exeter, South West England, EX1 3PB","Salary : £38,838 to £42,434",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328969,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4OTA3MCZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTQxJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
DIO - Planning Manager,Ministry of Defence,"Kentigern House, 65 Brown St, Glasgow G2 8EX","Salary : £43,080",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326041,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4OTA1MCZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTQxJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
DIO - Programme Controls Officer ,Ministry of Defence,"Kentigern House, 65 Brown St, Glasgow G2 8EX","Salary : £43,080",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325680,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwNDgmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDEmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
DIO - Risk and Issue Manager ,Ministry of Defence,"Kentigern House, 65 Brown St, Glasgow G2 8EX","Salary : £43,080",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325513,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwNDcmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDEmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Leadership and Management Trainer ***Re-advertisement 326433***,National Crime Agency,"Birmingham, Bristol, London* or Warrington. *For London based roles your contractual place of work will be Endeavour Square, Stratford. However, as that site will not be operational until early 2025 in the ... see the job advert for full location information","Salary : £38,642",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328925,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4OTA0NSZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcnR5cGU9ZmFpciZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTQxJnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
DIO - Dependency Manager ,Ministry of Defence,"Kentigern House, 65 Brown St, Glasgow G2 8EX","Salary : £35,290",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327760,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT00MSZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5MDMxJnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Policy Adviser - Income Tax,HM Treasury,This post can be based in London (1 Horse Guards Road) or Darlington (Feethams House).,"Salary : £31,710 to £40,800",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328334,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwMTImc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDEmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
"Deputy Director, Homelessness, Rough Sleeping & Multiple Disadvantage ","Department for Levelling Up, Housing and Communities","Bristol, Darlington, Leeds, Manchester, Wolverhampton","Salary : £75,000",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328844,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwMDAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnNlYXJjaHBhZ2U9NDEmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Defence Business Services - (DBS) -DIT CDSCivPers Cloud Engineer,Ministry of Defence,"Tomlinson House, Norcross, Blackpool, Lancashire","Salary : £43,080",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327927,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4OTk4JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTQxJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Senior External Affairs Manager,HM Treasury,This post can be based in London (1 Horse Guards Road) or Darlington (Feethams House).,"Salary : £31,710 to £40,800",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328595,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4OTA0JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTQxJnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Policy Lab Studio Manager (maternity cover),Department for Education,"Bristol, South West England, BS2 0EL : Leeds, Yorkshire and the Humber, LS1 4AP : City of Westminster, London (region), SW1P 3BT","Salary : £39,483",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327806,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NDEmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4ODg5NCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Data Lead ,HM Treasury,Darlington,"Salary : £31,710 to £37,800",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327648,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NDEmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4ODc5JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
"Infrastructure Analyst, Major Projects ",Ofwat (Water Services Regulation Authority),Birmingham (B5 4UA) or London (E14 4HD) based with hybrid working,"Salary : £36,918 to £50,654",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328728,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NDEmam9ibGlzdF92aWV3X3ZhYz0xODg4ODY5JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA0LTFhZDBjYTJhNzA1ZjcyYzA5YzdkZjViMjAwMjdkNzljYjA4MWNiNTY=
Senior Content Designer (Ref: 81855),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £54,358 to £66,670",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328726,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDImb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4ODYzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Senior Test Engineer,Department for Work and Pensions,"This role may be located in one of the following locations; Birmingham, Blackpool, Leeds, Manchester, Newcastle or Sheffield. Please find further information on the Corporate hub locations here.","Salary : £52,412 to £63,517",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 319636,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4ODU0Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTQyJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Warehouse Oper,FCDO Services,"Hanslope, South East England, MK19 7BH","Salary : £25,811",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328699,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDImam9ibGlzdF92aWV3X3ZhYz0xODg4ODQxJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Cyber Operations Lead,HM Treasury,"This post can be based in London (1 Horse Guards Road), Norwich (Rosebery Court) or Darlington (Feethams House).","Salary : £52,960 to £68,420",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327872,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT00MiZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODgzMyZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Senior Commercial Finance Analyst,Department for Work and Pensions,"The role is based at one of the following locations: Birmingham - 3 Arena Central, Bridge Street, Birmingham B1 2AX, Blackpool Peel Park - Brunel Way, Blackpool FY4 5ES, Glasgow Atlantic Quay - Glasgow G2 ... see the job advert for full location information","Salary : £52,412 to £63,517",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327989,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MjMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTQyJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Cash and Bank Manager ,HM Land Registry,"Birkenhead, North West England, CH41 6DU : Croydon, London (region), CR0 2AQ : Coventry, West Midlands (England), CV1 3BH : Durham, North East England, DH1 5TR : Weymouth, South West England, DT4 9TT : Gloucester, ... see the job advert for full location information","Salary : £36,597",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327713,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDImam9ibGlzdF92aWV3X3ZhYz0xODg4ODIxJm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
"CPRD FTC Clinical Study Manager - £34,841 p.a. + benefits",Medicines and Healthcare Products Regulatory Agency,"Canary Wharf, London","Salary : £34,841",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328662,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT00MiZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODgyMCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Commercial Procurement Manager ,The Money and Pensions Service,"Bedford, East of England, MK42 9AP","Salary : £65,000",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328651,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4ODExJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTQyJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
"Senior Officer, Engineering Specialist Operational Services",National Crime Agency,"Belfast, Birmingham, Bristol, Leicester, London*, Stevenage, Wakefield or Warrington. *For London based roles your contractual place of work will be Endeavour Square, Stratford. However, as that site will ... see the job advert for full location information","Salary : £38,642",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328638,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDImdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MDcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Benefits Manager (Synergy Programme),Department for Work and Pensions,"Birmingham, Blackpool, Leeds, Manchester, Newcastle-upon-Tyne, Pontypridd, Sheffield","Salary : £52,412 to £63,517",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 324605,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODgwNSZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NDImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Wellbeing Advisor,Forestry Commission,"Blended working, with Bristol National Office preferred as ‘parent’ office; other FC offices considered, but not guaranteed. Regular contact with, and travel to Bristol office required. Travel to other locations ... see the job advert for full location information","Salary : £27,779 to £30,168",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328100,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODc5OSZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NDImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Technical Architect,Home Office,"Glasgow, Liverpool, Manchester, Sheffield, Southport","Salary : £41,600 to £44,512",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327253,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4Nzk1Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTQyJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
"Compliance Officer, Information, Compliance and Assurance Team",Department for Education,"Cheylesmore House, Quinton Road, Coventry, CV1 2WT. Unity Square, Nottingham, NG2 1AW","Salary : £27,790",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327035,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NDImdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3ODUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
DDaT Senior Data Management Manager,Ministry of Defence,"MoD Corsham, Westwells Road, Corsham, SN13 9NR, MOD Main Building, Whitehall, London, SW1A 2HB, or any suitable MOD Base.","Salary : £57,670",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328625,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4Nzc3JnNlYXJjaHBhZ2U9NDImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Senior Infrastructure Engineer (Data Centre Manager),Home Office,"Corsham, Farnborough, Hendon - Regular travel to and between these locations is a mandatory part of the role, occasional travel to other locations will also be required.","Salary : £41,600 to £48,792",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327618,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT00MiZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4ODc2MyZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Lead Infrastructure Engineer ,Home Office,"Croydon, Liverpool, Manchester, Southport","Salary : £57,000 to £67,100",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327395,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NjAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTQyJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
Programme Management Lead – Assurance & Risk,Department of Health and Social Care,"Leeds, London","Salary : £53,116 to £62,909",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328030,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg3NDgmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTQyJnJlcXNpZz0xNzAxMTg3MjA2LWVjMGI3YzZjYWE2NDg4YzRjM2NjNTkyMTAxMTA1ZTY2MjVlM2MwMjI=
